,date,type,Is International,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,Departure Country,Arrival Country
715,2019-07-12,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
716,2019-07-12,cargo,1,6,6,6,6,6,6,6,6,6,6,6,6
717,2019-07-12,passenger,0,718,718,626,718,718,718,718,718,718,718,717,717
718,2019-07-12,passenger,1,301,301,275,301,301,301,301,301,301,301,301,301
719,2019-07-13,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
720,2019-07-13,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
721,2019-07-13,passenger,0,708,708,625,708,708,708,708,708,708,708,706,705
722,2019-07-13,passenger,1,240,240,231,240,240,240,240,240,240,240,240,240
723,2019-07-14,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
724,2019-07-14,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
725,2019-07-14,passenger,0,700,700,624,700,700,700,700,700,700,700,695,696
726,2019-07-14,passenger,1,253,253,237,253,253,253,253,253,253,253,253,253
727,2019-07-15,cargo,0,10,10,10,10,10,10,10,10,10,10,10,10
728,2019-07-15,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
729,2019-07-15,passenger,0,730,730,643,730,730,730,730,730,730,730,727,728
730,2019-07-15,passenger,1,310,310,293,310,310,310,310,310,310,310,310,310
731,2019-07-16,cargo,0,9,9,8,9,9,9,9,9,9,9,9,9
732,2019-07-16,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
733,2019-07-16,passenger,0,734,734,646,734,734,734,734,734,734,734,733,732
734,2019-07-16,passenger,1,312,312,291,312,312,312,312,312,312,312,312,312
735,2019-07-17,cargo,0,17,17,14,17,17,17,17,17,17,17,17,17
736,2019-07-17,cargo,1,5,5,4,5,5,5,5,5,5,5,5,5
737,2019-07-17,passenger,0,624,624,558,624,624,624,624,624,624,624,622,622
738,2019-07-17,passenger,1,274,274,257,274,274,274,274,274,274,274,274,274
739,2019-07-18,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
740,2019-07-18,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
741,2019-07-18,passenger,0,723,723,651,723,723,723,723,723,723,723,719,721
742,2019-07-18,passenger,1,315,315,293,315,315,315,315,315,315,315,315,315
743,2019-07-19,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
744,2019-07-19,cargo,1,3,3,2,3,3,3,3,3,3,3,3,3
745,2019-07-19,passenger,0,749,749,657,749,749,749,749,749,749,749,748,748
746,2019-07-19,passenger,1,327,327,315,327,327,327,327,327,327,327,327,327
747,2019-07-20,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
748,2019-07-20,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
749,2019-07-20,passenger,0,722,722,633,722,722,722,722,722,722,722,721,719
750,2019-07-20,passenger,1,223,223,211,223,223,223,223,223,223,223,223,223
751,2019-07-21,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
752,2019-07-21,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
753,2019-07-21,passenger,0,737,737,640,737,737,737,737,737,737,737,735,737
754,2019-07-21,passenger,1,255,255,232,255,255,255,255,255,255,255,255,255
755,2019-07-22,cargo,0,10,10,9,10,10,10,10,10,10,10,10,10
756,2019-07-22,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
757,2019-07-22,passenger,0,750,750,660,750,750,750,750,750,750,750,747,747
758,2019-07-22,passenger,1,308,308,294,308,308,308,308,308,308,308,308,308
759,2019-07-23,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
760,2019-07-23,passenger,0,719,719,636,719,719,719,719,719,719,719,717,716
761,2019-07-23,passenger,1,320,320,297,320,320,320,320,320,320,320,320,320
762,2019-07-24,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
763,2019-07-24,cargo,1,4,4,2,4,4,4,4,4,4,4,4,4
764,2019-07-24,passenger,0,737,737,652,737,737,737,737,737,737,737,733,733
765,2019-07-24,passenger,1,320,320,296,320,320,320,320,320,320,320,320,320
766,2019-07-25,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
767,2019-07-25,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
768,2019-07-25,passenger,0,747,747,657,747,747,747,747,747,747,747,744,744
769,2019-07-25,passenger,1,306,306,289,306,306,306,306,306,306,306,306,306
770,2019-07-26,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
771,2019-07-26,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
772,2019-07-26,passenger,0,741,741,656,741,741,741,741,741,741,741,739,740
773,2019-07-26,passenger,1,298,298,275,298,298,298,298,298,298,298,298,298
774,2019-07-27,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
775,2019-07-27,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
776,2019-07-27,passenger,0,699,699,604,699,699,699,699,699,699,699,695,696
777,2019-07-27,passenger,1,194,194,173,194,194,194,194,194,194,194,194,194
778,2019-07-28,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
779,2019-07-28,passenger,0,728,728,644,728,728,728,728,728,728,728,725,726
780,2019-07-28,passenger,1,231,231,211,231,231,231,231,231,231,231,231,231
781,2019-07-29,cargo,0,5,5,5,5,5,5,5,5,5,5,5,5
782,2019-07-29,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
783,2019-07-29,passenger,0,730,730,645,730,730,730,730,730,730,730,727,727
784,2019-07-29,passenger,1,300,300,280,300,300,300,300,300,300,300,300,300
785,2019-07-30,cargo,0,8,8,7,8,8,8,8,8,8,8,8,8
786,2019-07-30,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
787,2019-07-30,passenger,0,739,739,635,739,739,739,739,739,739,739,737,737
788,2019-07-30,passenger,1,297,297,276,297,297,297,297,297,297,297,297,297
789,2019-07-31,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
790,2019-07-31,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
791,2019-07-31,passenger,0,740,740,640,740,740,740,740,740,740,740,738,738
792,2019-07-31,passenger,1,292,292,267,292,292,292,292,292,292,292,292,292
793,2019-08-01,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
794,2019-08-01,passenger,0,746,746,639,746,746,746,746,746,746,746,744,744
795,2019-08-01,passenger,1,297,297,273,297,297,297,297,297,297,297,297,297
796,2019-08-02,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
797,2019-08-02,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
798,2019-08-02,passenger,0,751,751,649,751,751,751,751,751,751,751,749,750
799,2019-08-02,passenger,1,271,271,257,271,271,271,271,271,271,271,271,271
800,2019-08-03,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
801,2019-08-03,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
802,2019-08-03,passenger,0,641,641,564,641,641,641,641,641,641,641,640,640
803,2019-08-03,passenger,1,185,185,173,185,185,185,185,185,185,185,185,185
804,2019-08-04,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
805,2019-08-04,cargo,1,5,5,5,5,5,5,5,5,5,5,5,5
806,2019-08-04,passenger,0,747,747,643,747,747,747,747,747,747,747,746,747
807,2019-08-04,passenger,1,250,250,234,250,250,250,250,250,250,250,250,250
808,2019-08-05,cargo,0,10,10,10,10,10,10,10,10,10,10,10,10
809,2019-08-05,passenger,0,753,753,658,753,753,753,753,753,753,753,752,752
810,2019-08-05,passenger,1,286,286,264,286,286,286,286,286,286,286,286,286
811,2019-08-06,cargo,0,9,9,8,9,9,9,9,9,9,9,9,9
812,2019-08-06,cargo,1,3,3,2,3,3,3,3,3,3,3,3,3
813,2019-08-06,passenger,0,719,719,632,719,719,719,719,719,719,719,716,716
814,2019-08-06,passenger,1,299,299,272,299,299,299,299,299,299,299,299,299
815,2019-08-07,cargo,0,19,19,18,19,19,19,19,19,19,19,19,19
816,2019-08-07,cargo,1,4,4,3,4,4,4,4,4,4,4,4,4
817,2019-08-07,passenger,0,739,739,650,739,739,739,739,739,739,739,737,736
818,2019-08-07,passenger,1,272,272,256,272,272,272,272,272,272,272,272,272
819,2019-08-08,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
820,2019-08-08,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
821,2019-08-08,passenger,0,738,738,641,738,738,738,738,738,738,738,737,737
822,2019-08-08,passenger,1,307,307,288,307,307,307,307,307,307,307,307,307
823,2019-08-09,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
824,2019-08-09,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
825,2019-08-09,passenger,0,725,725,630,725,725,725,725,725,725,725,723,722
826,2019-08-09,passenger,1,289,289,262,289,289,289,289,289,289,289,289,289
827,2019-08-10,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
828,2019-08-10,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
829,2019-08-10,passenger,0,740,740,632,740,740,740,740,740,740,740,739,739
830,2019-08-10,passenger,1,233,233,221,233,233,233,233,233,233,233,233,233
831,2019-08-11,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
832,2019-08-11,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
833,2019-08-11,passenger,0,725,725,614,725,725,725,725,725,725,725,724,724
834,2019-08-11,passenger,1,257,257,236,257,257,257,257,257,257,257,257,257
835,2019-08-12,cargo,0,5,5,5,5,5,5,5,5,5,5,5,5
836,2019-08-12,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
837,2019-08-12,passenger,0,718,718,629,718,718,718,718,718,718,718,714,713
838,2019-08-12,passenger,1,292,292,276,292,292,292,292,292,292,292,292,292
839,2019-08-13,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
840,2019-08-13,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
841,2019-08-13,passenger,0,709,709,626,709,709,709,709,709,709,709,705,707
842,2019-08-13,passenger,1,299,299,268,299,299,299,299,299,299,299,299,299
843,2019-08-14,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
844,2019-08-14,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
845,2019-08-14,passenger,0,741,741,650,741,741,741,741,741,741,741,738,738
846,2019-08-14,passenger,1,282,282,267,282,282,282,282,282,282,282,282,282
847,2019-08-15,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
848,2019-08-15,passenger,0,745,745,652,745,745,745,745,745,745,745,741,740
849,2019-08-15,passenger,1,285,285,267,285,285,285,285,285,285,285,285,285
850,2019-08-16,cargo,0,11,11,11,11,11,11,11,11,11,11,11,11
851,2019-08-16,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
852,2019-08-16,passenger,0,739,739,642,739,739,739,739,739,739,739,734,735
853,2019-08-16,passenger,1,273,273,244,273,273,273,273,273,273,273,273,273
854,2019-08-17,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
855,2019-08-17,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
856,2019-08-17,passenger,0,730,730,634,730,730,730,730,730,730,730,729,727
857,2019-08-17,passenger,1,236,236,222,236,236,236,236,236,236,236,236,236
858,2019-08-18,cargo,0,10,10,9,10,10,10,10,10,10,10,10,10
859,2019-08-18,passenger,0,734,734,638,734,734,734,734,734,734,734,730,730
860,2019-08-18,passenger,1,225,225,205,225,225,225,225,225,225,225,225,225
861,2019-08-19,cargo,0,10,10,8,10,10,10,10,10,10,10,10,10
862,2019-08-19,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
863,2019-08-19,passenger,0,741,741,647,741,741,741,741,741,741,741,734,737
864,2019-08-19,passenger,1,313,313,297,313,313,313,313,313,313,313,313,313
865,2019-08-20,cargo,0,7,7,5,7,7,7,7,7,7,7,7,7
866,2019-08-20,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
867,2019-08-20,passenger,0,714,714,613,714,714,714,714,714,714,714,712,712
868,2019-08-20,passenger,1,293,293,276,293,293,293,293,293,293,293,293,293
869,2019-08-21,cargo,0,15,15,13,15,15,15,15,15,15,15,15,15
870,2019-08-21,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
871,2019-08-21,passenger,0,749,749,652,749,749,749,749,749,749,749,746,745
872,2019-08-21,passenger,1,310,310,281,310,310,310,310,310,310,310,310,310
873,2019-08-22,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
874,2019-08-22,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
875,2019-08-22,passenger,0,731,731,629,731,731,731,731,731,731,731,726,728
876,2019-08-22,passenger,1,306,306,278,306,306,306,306,306,306,306,306,306
877,2019-08-23,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
878,2019-08-23,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
879,2019-08-23,passenger,0,744,744,663,744,744,744,744,744,744,744,739,740
880,2019-08-23,passenger,1,299,299,266,299,299,299,299,299,299,299,299,299
881,2019-08-24,cargo,0,17,17,16,17,17,17,17,17,17,17,17,17
882,2019-08-24,passenger,0,741,741,640,741,741,741,741,741,741,741,736,735
883,2019-08-24,passenger,1,234,234,200,234,234,234,234,234,234,234,234,234
884,2019-08-25,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
885,2019-08-25,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
886,2019-08-25,passenger,0,737,737,647,737,737,737,737,737,737,737,733,735
887,2019-08-25,passenger,1,260,260,236,260,260,260,260,260,260,260,260,260
888,2019-08-26,cargo,0,9,9,7,9,9,9,9,9,9,9,9,9
889,2019-08-26,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
890,2019-08-26,passenger,0,770,770,666,770,770,770,770,770,770,770,765,766
891,2019-08-26,passenger,1,345,345,325,345,345,345,345,345,345,345,345,345
892,2019-08-27,cargo,0,4,4,4,4,4,4,4,4,4,4,4,4
893,2019-08-27,cargo,1,4,4,4,4,4,4,4,4,4,4,4,4
894,2019-08-27,passenger,0,714,714,610,714,714,714,714,714,714,714,711,709
895,2019-08-27,passenger,1,302,302,273,302,302,302,302,302,302,302,302,302
896,2019-08-28,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
897,2019-08-28,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
898,2019-08-28,passenger,0,719,719,630,719,719,719,719,719,719,719,716,716
899,2019-08-28,passenger,1,343,343,324,343,343,343,343,343,343,343,343,343
900,2019-08-29,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
901,2019-08-29,passenger,0,769,769,675,769,769,769,769,769,769,769,766,766
902,2019-08-29,passenger,1,351,351,330,351,351,351,351,351,351,351,351,351
903,2019-08-30,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
904,2019-08-30,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
905,2019-08-30,passenger,0,780,780,685,780,780,780,780,780,780,780,776,773
906,2019-08-30,passenger,1,360,360,332,360,360,360,360,360,360,360,360,360
907,2019-08-31,cargo,0,15,15,13,15,15,15,15,15,15,15,15,15
908,2019-08-31,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
909,2019-08-31,passenger,0,762,762,659,762,762,762,762,762,762,762,756,757
910,2019-08-31,passenger,1,267,267,244,267,267,267,267,267,267,267,267,267
911,2019-09-01,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
912,2019-09-01,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
913,2019-09-01,passenger,0,779,779,681,779,779,779,779,779,779,779,775,772
914,2019-09-01,passenger,1,279,279,262,279,279,279,279,279,279,279,279,279
915,2019-09-02,cargo,0,8,8,7,8,8,8,8,8,8,8,8,8
916,2019-09-02,passenger,0,798,798,695,798,798,798,798,798,798,798,793,795
917,2019-09-02,passenger,1,368,368,337,368,368,368,368,368,368,368,368,368
918,2019-09-03,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
919,2019-09-03,cargo,1,3,3,2,3,3,3,3,3,3,3,3,3
920,2019-09-03,passenger,0,784,784,695,784,784,784,784,784,784,784,782,780
921,2019-09-03,passenger,1,380,380,341,380,380,380,380,380,380,380,380,380
922,2019-09-04,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
923,2019-09-04,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
924,2019-09-04,passenger,0,748,748,658,748,748,748,748,748,748,748,746,747
925,2019-09-04,passenger,1,376,376,354,376,376,376,376,376,376,376,376,376
926,2019-09-05,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
927,2019-09-05,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
928,2019-09-05,passenger,0,819,819,723,819,819,819,819,819,819,819,817,815
929,2019-09-05,passenger,1,361,361,332,361,361,361,361,361,361,361,361,361
930,2019-09-06,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
931,2019-09-06,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
932,2019-09-06,passenger,0,791,791,689,791,791,791,791,791,791,791,785,786
933,2019-09-06,passenger,1,372,372,342,372,372,372,372,372,372,372,372,372
934,2019-09-07,cargo,0,20,20,18,20,20,20,20,20,20,20,20,20
935,2019-09-07,passenger,0,780,780,690,780,780,780,780,780,780,780,777,776
936,2019-09-07,passenger,1,248,248,229,248,248,248,248,248,248,248,248,248
937,2019-09-08,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
938,2019-09-08,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
939,2019-09-08,passenger,0,743,743,657,743,743,743,743,743,743,743,739,739
940,2019-09-08,passenger,1,287,287,260,287,287,287,287,287,287,287,287,287
941,2019-09-09,cargo,0,8,8,6,8,8,8,8,8,8,8,8,8
942,2019-09-09,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
943,2019-09-09,passenger,0,808,808,713,808,808,808,808,808,808,808,803,802
944,2019-09-09,passenger,1,374,374,348,374,374,374,374,374,374,374,374,374
945,2019-09-10,cargo,0,8,8,8,8,8,8,8,8,8,8,8,8
946,2019-09-10,passenger,0,808,808,720,808,808,808,808,808,808,808,806,802
947,2019-09-10,passenger,1,377,377,344,377,377,377,377,377,377,377,377,377
948,2019-09-11,cargo,0,18,18,17,18,18,18,18,18,18,18,18,18
949,2019-09-11,cargo,1,3,3,1,3,3,3,3,3,3,3,3,3
950,2019-09-11,passenger,0,809,809,716,809,809,809,809,809,809,809,806,807
951,2019-09-11,passenger,1,394,394,361,394,394,394,394,394,394,394,394,394
952,2019-09-12,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
953,2019-09-12,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
954,2019-09-12,passenger,0,808,808,712,808,808,808,808,808,808,808,805,801
955,2019-09-12,passenger,1,379,379,358,379,379,379,379,379,379,379,379,379
956,2019-09-13,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
957,2019-09-13,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
958,2019-09-13,passenger,0,821,821,709,821,821,821,821,821,821,821,815,813
959,2019-09-13,passenger,1,365,365,338,365,365,365,365,365,365,365,365,365
960,2019-09-14,cargo,0,18,18,16,18,18,18,18,18,18,18,18,18
961,2019-09-14,cargo,1,3,3,2,3,3,3,3,3,3,3,3,3
962,2019-09-14,passenger,0,759,759,669,759,759,759,759,759,759,759,756,754
963,2019-09-14,passenger,1,252,252,220,252,252,252,252,252,252,252,252,252
964,2019-09-15,cargo,0,12,12,11,12,12,12,12,12,12,12,12,12
965,2019-09-15,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
966,2019-09-15,passenger,0,785,785,689,785,785,785,785,785,785,785,782,780
967,2019-09-15,passenger,1,298,298,278,298,298,298,298,298,298,298,298,298
968,2019-09-16,cargo,0,6,6,4,6,6,6,6,6,6,6,6,6
969,2019-09-16,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
970,2019-09-16,passenger,0,819,819,723,819,819,819,819,819,819,819,814,814
971,2019-09-16,passenger,1,376,376,350,376,376,376,376,376,376,376,376,376
972,2019-09-17,cargo,0,11,11,10,11,11,11,11,11,11,11,11,11
973,2019-09-17,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
974,2019-09-17,passenger,0,807,807,694,807,807,807,807,807,807,807,800,800
975,2019-09-17,passenger,1,376,376,343,376,376,376,376,376,376,376,376,376
976,2019-09-18,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
977,2019-09-18,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
978,2019-09-18,passenger,0,796,796,689,796,796,796,796,796,796,796,793,794
979,2019-09-18,passenger,1,383,383,346,383,383,383,383,383,383,383,383,383
980,2019-09-19,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
981,2019-09-19,cargo,1,3,3,1,3,3,3,3,3,3,3,3,3
982,2019-09-19,passenger,0,824,824,712,824,824,824,824,824,824,824,821,820
983,2019-09-19,passenger,1,375,375,348,375,375,375,375,375,375,375,375,375
984,2019-09-20,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
985,2019-09-20,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
986,2019-09-20,passenger,0,789,789,681,789,789,789,789,789,789,789,786,783
987,2019-09-20,passenger,1,363,363,339,363,363,363,363,363,363,363,363,363
988,2019-09-21,cargo,0,1,1,1,1,1,1,1,1,1,1,1,1
989,2019-09-21,passenger,0,215,215,185,215,215,215,215,215,215,215,213,213
990,2019-09-21,passenger,1,107,107,97,107,107,107,107,107,107,107,107,107
991,2019-09-22,cargo,0,1,1,0,1,1,1,1,1,1,1,1,1
992,2019-09-22,passenger,0,1,1,1,1,1,1,1,1,1,1,1,1
993,2019-09-23,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
994,2019-09-23,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
995,2019-09-23,passenger,0,817,817,710,817,817,817,817,817,817,817,815,814
996,2019-09-23,passenger,1,377,377,345,377,377,377,377,377,377,377,377,377
997,2019-09-24,cargo,0,11,11,10,11,11,11,11,11,11,11,11,11
998,2019-09-24,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
999,2019-09-24,passenger,0,799,799,696,799,799,799,799,799,799,799,793,791
1000,2019-09-24,passenger,1,359,359,333,359,359,359,359,359,359,359,359,359
1001,2019-09-25,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
1002,2019-09-25,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1003,2019-09-25,passenger,0,820,820,699,820,820,820,820,820,820,820,816,816
1004,2019-09-25,passenger,1,387,387,362,387,387,387,387,387,387,387,387,387
1005,2019-09-26,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1006,2019-09-26,cargo,1,4,4,3,4,4,4,4,4,4,4,4,4
1007,2019-09-26,passenger,0,798,798,689,798,798,798,798,798,798,798,796,797
1008,2019-09-26,passenger,1,394,394,368,394,394,394,394,394,394,394,394,394
1009,2019-09-27,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1010,2019-09-27,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1011,2019-09-27,passenger,0,798,798,691,798,798,798,798,798,798,798,794,794
1012,2019-09-27,passenger,1,389,389,360,389,389,389,389,389,389,389,389,389
1013,2019-09-28,cargo,0,18,18,17,18,18,18,18,18,18,18,18,18
1014,2019-09-28,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1015,2019-09-28,passenger,0,791,791,682,791,791,791,791,791,791,791,787,785
1016,2019-09-28,passenger,1,274,274,249,274,274,274,274,274,274,274,274,274
1017,2019-09-29,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
1018,2019-09-29,passenger,0,814,814,708,814,814,814,814,814,814,814,811,808
1019,2019-09-29,passenger,1,288,288,257,288,288,288,288,288,288,288,288,288
1020,2019-09-30,cargo,0,8,8,8,8,8,8,8,8,8,8,8,8
1021,2019-09-30,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1022,2019-09-30,passenger,0,814,814,702,814,814,814,814,814,814,814,807,809
1023,2019-09-30,passenger,1,375,375,351,375,375,375,375,375,375,375,375,375
1024,2019-10-01,cargo,0,10,10,9,10,10,10,10,10,10,10,10,10
1025,2019-10-01,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1026,2019-10-01,passenger,0,807,807,695,807,807,807,807,807,807,807,805,806
1027,2019-10-01,passenger,1,361,361,328,361,361,361,361,361,361,361,361,361
1028,2019-10-02,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1029,2019-10-02,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1030,2019-10-02,passenger,0,788,788,670,788,788,788,788,788,788,788,783,782
1031,2019-10-02,passenger,1,375,375,346,375,375,375,375,375,375,375,375,375
1032,2019-10-03,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1033,2019-10-03,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1034,2019-10-03,passenger,0,773,773,673,773,773,773,773,773,773,773,772,770
1035,2019-10-03,passenger,1,327,327,298,327,327,327,327,327,327,327,327,327
1036,2019-10-04,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
1037,2019-10-04,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
1038,2019-10-04,passenger,0,776,776,678,776,776,776,776,776,776,776,774,772
1039,2019-10-04,passenger,1,338,338,306,338,338,338,338,338,338,338,338,338
1040,2019-10-05,cargo,0,12,12,11,12,12,12,12,12,12,12,12,12
1041,2019-10-05,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1042,2019-10-05,passenger,0,761,761,653,761,761,761,761,761,761,761,759,758
1043,2019-10-05,passenger,1,259,259,233,259,259,259,259,259,259,259,259,259
1044,2019-10-06,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
1045,2019-10-06,passenger,0,778,778,674,778,778,778,778,778,778,778,775,774
1046,2019-10-06,passenger,1,289,289,263,289,289,289,289,289,289,289,289,289
1047,2019-10-07,cargo,0,5,5,5,5,5,5,5,5,5,5,5,5
1048,2019-10-07,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1049,2019-10-07,passenger,0,806,806,702,806,806,806,806,806,806,806,803,803
1050,2019-10-07,passenger,1,371,371,340,371,371,371,371,371,371,371,371,371
1051,2019-10-08,cargo,0,6,6,5,6,6,6,6,6,6,6,6,6
1052,2019-10-08,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1053,2019-10-08,passenger,0,792,792,675,792,792,792,792,792,792,792,787,786
1054,2019-10-08,passenger,1,361,361,326,361,361,361,361,361,361,361,361,361
1055,2019-10-09,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
1056,2019-10-09,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1057,2019-10-09,passenger,0,794,794,673,794,794,794,794,794,794,794,791,790
1058,2019-10-09,passenger,1,373,373,345,373,373,373,373,373,373,373,373,373
1059,2019-10-10,cargo,0,7,7,7,7,7,7,7,7,7,7,7,7
1060,2019-10-10,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1061,2019-10-10,passenger,0,741,741,626,741,741,741,741,741,741,741,734,734
1062,2019-10-10,passenger,1,362,362,330,362,362,362,362,362,362,362,362,362
1063,2019-10-11,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
1064,2019-10-11,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1065,2019-10-11,passenger,0,807,807,692,807,807,807,807,807,807,807,805,802
1066,2019-10-11,passenger,1,384,384,356,384,384,384,384,384,384,384,384,384
1067,2019-10-12,cargo,0,18,18,15,18,18,18,18,18,18,18,18,18
1068,2019-10-12,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1069,2019-10-12,passenger,0,812,812,695,812,812,812,812,812,812,812,807,807
