,date,type,Is International,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,Departure Country,Arrival Country
715,2019-12-25,passenger,1,158,158,139,158,158,158,158,158,158,158,158,158
716,2019-12-26,passenger,0,495,495,414,495,495,495,495,495,495,495,492,491
717,2019-12-26,passenger,1,216,216,187,216,216,216,216,216,216,216,216,216
718,2019-12-27,passenger,0,501,501,415,501,501,501,501,501,501,501,496,496
719,2019-12-27,passenger,1,222,222,197,222,222,222,222,222,222,222,222,222
720,2019-12-28,passenger,0,543,543,460,543,543,543,543,543,543,543,537,539
721,2019-12-28,passenger,1,181,181,158,181,181,181,181,181,181,181,181,181
722,2019-12-29,passenger,0,556,556,477,556,556,556,556,556,556,556,553,553
723,2019-12-29,passenger,1,197,197,172,197,197,197,197,197,197,197,197,197
724,2019-12-30,passenger,0,545,545,470,545,545,545,545,545,545,545,543,542
725,2019-12-30,passenger,1,257,257,220,257,257,257,257,257,257,257,257,257
726,2019-12-31,passenger,0,325,325,281,325,325,325,325,325,325,325,323,323
727,2019-12-31,passenger,1,154,154,136,154,154,154,154,154,154,154,154,154
728,2020-01-01,passenger,0,408,408,408,408,408,408,408,408,408,408,407,406
729,2020-01-01,passenger,1,149,149,149,149,149,149,149,149,149,149,149,149
730,2020-01-02,passenger,0,596,596,596,596,596,596,596,596,596,596,591,591
731,2020-01-02,passenger,1,259,259,259,259,259,259,259,259,259,259,259,259
732,2020-01-03,passenger,0,690,690,690,690,690,690,690,690,690,690,685,685
733,2020-01-03,passenger,1,247,247,247,247,247,247,247,247,247,247,247,247
734,2020-01-04,passenger,0,665,665,665,665,665,665,665,665,665,665,659,660
735,2020-01-04,passenger,1,206,206,206,206,206,206,206,206,206,206,206,206
736,2020-01-05,passenger,0,683,683,683,683,683,683,683,683,683,683,677,676
737,2020-01-05,passenger,1,242,242,242,242,242,242,242,242,242,242,242,242
738,2020-01-06,passenger,0,694,694,694,694,694,694,694,694,694,694,686,686
739,2020-01-06,passenger,1,315,315,315,315,315,315,315,315,315,315,315,315
740,2020-01-07,passenger,0,624,624,624,624,624,624,624,624,624,624,617,618
741,2020-01-07,passenger,1,306,306,306,306,306,306,306,306,306,306,306,306
742,2020-01-08,passenger,0,701,701,701,701,701,701,701,701,701,701,695,695
743,2020-01-08,passenger,1,313,313,313,313,313,313,313,313,313,313,313,313
744,2020-01-09,passenger,0,677,677,677,677,677,677,677,677,677,677,671,671
745,2020-01-09,passenger,1,322,322,322,322,322,322,322,322,322,322,322,322
746,2020-01-10,passenger,0,699,699,699,699,699,699,699,699,699,699,693,694
747,2020-01-10,passenger,1,317,317,317,317,317,317,317,317,317,317,317,317
748,2020-01-11,passenger,0,650,650,650,650,650,650,650,650,650,650,646,647
749,2020-01-11,passenger,1,225,225,225,225,225,225,225,225,225,225,225,225
750,2020-01-12,passenger,0,633,633,633,633,633,633,633,633,633,633,626,625
751,2020-01-12,passenger,1,266,266,266,266,266,266,266,266,266,266,266,266
752,2020-01-13,passenger,0,733,733,733,733,733,733,733,733,733,733,726,727
753,2020-01-13,passenger,1,344,344,344,344,344,344,344,344,344,344,344,344
754,2020-01-14,passenger,0,665,665,665,665,665,665,665,665,665,665,659,658
755,2020-01-14,passenger,1,335,335,335,335,335,335,335,335,335,335,335,335
756,2020-01-15,passenger,0,720,720,720,720,720,720,720,720,720,720,712,712
757,2020-01-15,passenger,1,337,337,337,337,337,337,337,337,337,337,337,337
758,2020-01-16,passenger,0,710,710,710,710,710,710,710,710,710,710,701,702
759,2020-01-16,passenger,1,359,359,359,359,359,359,359,359,359,359,359,359
760,2020-01-17,passenger,0,719,719,719,719,719,719,719,719,719,719,714,714
761,2020-01-17,passenger,1,346,346,346,346,346,346,346,346,346,346,346,346
762,2020-01-18,passenger,0,631,631,631,631,631,631,631,631,631,631,628,627
763,2020-01-18,passenger,1,246,246,246,246,246,246,246,246,246,246,246,246
764,2020-01-19,passenger,0,619,619,619,619,619,619,619,619,619,619,614,614
765,2020-01-19,passenger,1,261,261,261,261,261,261,261,261,261,261,261,261
766,2020-01-20,passenger,0,746,746,746,746,746,746,746,746,746,746,740,740
767,2020-01-20,passenger,1,333,333,333,333,333,333,333,333,333,333,333,333
768,2020-01-21,passenger,0,663,663,663,663,663,663,663,663,663,663,656,656
769,2020-01-21,passenger,1,356,356,356,356,356,356,356,356,356,356,356,356
770,2020-01-22,passenger,0,713,713,713,713,713,713,713,713,713,713,706,706
771,2020-01-22,passenger,1,371,371,371,371,371,371,371,371,371,371,371,371
772,2020-01-23,passenger,0,713,713,713,713,713,713,713,713,713,713,706,706
773,2020-01-23,passenger,1,367,367,367,367,367,367,367,367,367,367,367,367
774,2020-01-24,passenger,0,749,749,749,749,749,749,749,749,749,749,743,741
775,2020-01-24,passenger,1,362,362,362,362,362,362,362,362,362,362,362,362
776,2020-01-25,passenger,0,600,600,600,600,600,600,600,600,600,600,591,593
777,2020-01-25,passenger,1,251,251,251,251,251,251,251,251,251,251,251,251
778,2020-01-26,passenger,0,678,678,678,678,678,678,678,678,678,678,672,671
779,2020-01-26,passenger,1,284,284,284,284,284,284,284,284,284,284,284,284
780,2020-01-27,passenger,0,740,740,740,740,740,740,740,740,740,740,731,732
781,2020-01-27,passenger,1,363,363,363,363,363,363,363,363,363,363,363,363
782,2020-01-28,passenger,0,713,713,713,713,713,713,713,713,713,713,708,708
783,2020-01-28,passenger,1,358,358,358,358,358,358,358,358,358,358,358,358
784,2020-01-29,passenger,0,739,739,739,739,739,739,739,739,739,739,733,733
785,2020-01-29,passenger,1,359,359,359,359,359,359,359,359,359,359,359,359
786,2020-01-30,passenger,0,691,691,691,691,691,691,691,691,691,691,684,684
787,2020-01-30,passenger,1,380,380,380,380,380,380,380,380,380,380,380,380
788,2020-01-31,passenger,0,770,770,768,770,770,770,770,770,770,770,762,762
789,2020-01-31,passenger,1,355,355,355,355,355,355,355,355,355,355,355,355
790,2020-02-01,passenger,0,708,708,614,708,708,708,708,708,708,708,701,703
791,2020-02-01,passenger,1,268,268,237,268,268,268,268,268,268,268,268,268
792,2020-02-02,passenger,0,707,707,604,707,707,707,707,707,707,707,702,700
793,2020-02-02,passenger,1,297,297,269,297,297,297,297,297,297,297,297,297
794,2020-02-03,passenger,0,784,784,673,784,784,784,784,784,784,784,777,778
795,2020-02-03,passenger,1,379,379,349,379,379,379,379,379,379,379,379,379
796,2020-02-04,passenger,0,752,752,641,752,752,752,752,752,752,752,746,745
797,2020-02-04,passenger,1,351,351,326,351,351,351,351,351,351,351,351,351
798,2020-02-05,passenger,0,757,757,668,757,757,757,757,757,757,757,749,750
799,2020-02-05,passenger,1,366,366,338,366,366,366,366,366,366,366,366,366
800,2020-02-06,passenger,0,793,793,694,793,793,793,793,793,793,793,786,786
801,2020-02-06,passenger,1,375,375,338,375,375,375,375,375,375,375,375,375
802,2020-02-07,passenger,0,801,801,691,801,801,801,801,801,801,801,792,794
803,2020-02-07,passenger,1,360,360,318,360,360,360,360,360,360,360,360,360
804,2020-02-08,passenger,0,723,723,623,723,723,723,723,723,723,723,717,718
805,2020-02-08,passenger,1,281,281,246,281,281,281,281,281,281,281,281,281
806,2020-02-09,passenger,0,589,589,526,589,589,589,589,589,589,589,582,581
807,2020-02-09,passenger,1,210,210,193,210,210,210,210,210,210,210,210,210
808,2020-02-10,passenger,0,457,457,396,457,457,457,457,457,457,457,456,456
809,2020-02-10,passenger,1,93,93,84,93,93,93,93,93,93,93,93,93
810,2020-02-11,passenger,0,763,763,660,763,763,763,763,763,763,763,757,756
811,2020-02-11,passenger,1,347,347,314,347,347,347,347,347,347,347,347,347
812,2020-02-12,passenger,0,788,788,668,788,788,788,788,788,788,788,781,781
813,2020-02-12,passenger,1,387,387,352,387,387,387,387,387,387,387,387,387
814,2020-02-13,passenger,0,843,843,711,843,843,843,843,843,843,843,835,835
815,2020-02-13,passenger,1,388,388,355,388,388,388,388,388,388,388,388,388
816,2020-02-14,passenger,0,790,790,675,790,790,790,790,790,790,790,784,784
817,2020-02-14,passenger,1,374,374,342,374,374,374,374,374,374,374,374,374
818,2020-02-15,passenger,0,756,756,637,756,756,756,756,756,756,756,748,749
819,2020-02-15,passenger,1,277,277,261,277,277,277,277,277,277,277,277,277
820,2020-02-16,passenger,0,777,777,674,777,777,777,777,777,777,777,770,770
821,2020-02-16,passenger,1,283,283,259,283,283,283,283,283,283,283,283,283
822,2020-02-17,passenger,0,849,849,733,849,849,849,849,849,849,849,843,843
823,2020-02-17,passenger,1,378,378,342,378,378,378,378,378,378,378,378,378
824,2020-02-18,passenger,0,824,824,706,824,824,824,824,824,824,824,817,817
825,2020-02-18,passenger,1,373,373,338,373,373,373,373,373,373,373,373,373
826,2020-02-19,passenger,0,819,819,705,819,819,819,819,819,819,819,813,812
827,2020-02-19,passenger,1,387,387,355,387,387,387,387,387,387,387,387,387
828,2020-02-20,passenger,0,858,858,750,858,858,858,858,858,858,858,850,850
829,2020-02-20,passenger,1,404,404,372,404,404,404,404,404,404,404,404,404
830,2020-02-21,passenger,0,860,860,746,860,860,860,860,860,860,860,854,852
831,2020-02-21,passenger,1,381,381,357,381,381,381,381,381,381,381,381,381
832,2020-02-22,passenger,0,791,791,682,791,791,791,791,791,791,791,784,785
833,2020-02-22,passenger,1,261,261,236,261,261,261,261,261,261,261,261,261
834,2020-02-23,passenger,0,795,795,689,795,795,795,795,795,795,795,788,788
835,2020-02-23,passenger,1,297,297,278,297,297,297,297,297,297,297,297,297
836,2020-02-24,passenger,0,872,872,744,872,872,872,872,872,872,872,864,863
837,2020-02-24,passenger,1,387,387,357,387,387,387,387,387,387,387,387,387
838,2020-02-25,passenger,0,832,832,724,832,832,832,832,832,832,832,825,825
839,2020-02-25,passenger,1,379,379,338,379,379,379,379,379,379,379,379,379
840,2020-02-26,passenger,0,854,854,743,854,854,854,854,854,854,854,846,846
841,2020-02-26,passenger,1,391,391,353,391,391,391,391,391,391,391,391,391
842,2020-02-27,passenger,0,815,815,699,815,815,815,815,815,815,815,808,810
843,2020-02-27,passenger,1,392,392,346,392,392,392,392,392,392,392,392,392
844,2020-02-28,passenger,0,839,839,715,839,839,839,839,839,839,839,831,829
845,2020-02-28,passenger,1,387,387,350,387,387,387,387,387,387,387,387,387
846,2020-02-29,passenger,0,773,773,669,773,773,773,773,773,773,773,765,766
847,2020-02-29,passenger,1,282,282,259,282,282,282,282,282,282,282,282,282
848,2020-03-01,passenger,0,804,804,691,804,804,804,804,804,804,804,797,798
849,2020-03-01,passenger,1,305,305,281,305,305,305,305,305,305,305,305,305
850,2020-03-02,passenger,0,810,810,702,810,810,810,810,810,810,810,804,803
851,2020-03-02,passenger,1,402,402,369,402,402,402,402,402,402,402,402,402
852,2020-03-03,passenger,0,812,812,698,812,812,812,812,812,812,812,804,801
853,2020-03-03,passenger,1,388,388,347,388,388,388,388,388,388,388,388,388
854,2020-03-04,passenger,0,825,825,694,825,825,825,825,825,825,825,816,816
855,2020-03-04,passenger,1,379,379,354,379,379,379,379,379,379,379,379,379
856,2020-03-05,passenger,0,831,831,716,831,831,831,831,831,831,831,824,824
857,2020-03-05,passenger,1,336,336,307,336,336,336,336,336,336,336,336,336
858,2020-03-06,passenger,0,810,810,702,810,810,810,810,810,810,810,801,802
859,2020-03-06,passenger,1,325,325,294,325,325,325,325,325,325,325,325,325
860,2020-03-07,passenger,0,687,687,598,687,687,687,687,687,687,687,680,682
861,2020-03-07,passenger,1,243,243,209,243,243,243,243,243,243,243,243,243
862,2020-03-08,passenger,0,706,706,601,706,706,706,706,706,706,706,700,699
863,2020-03-08,passenger,1,238,238,215,238,238,238,238,238,238,238,238,238
864,2020-03-09,passenger,0,677,677,567,677,677,677,677,677,677,677,669,669
865,2020-03-09,passenger,1,252,252,237,252,252,252,252,252,252,252,252,252
866,2020-03-10,passenger,0,600,600,502,600,600,600,600,600,600,600,597,598
867,2020-03-10,passenger,1,261,261,238,261,261,261,261,261,261,261,261,261
868,2020-03-11,passenger,0,565,565,492,565,565,565,565,565,565,565,562,561
869,2020-03-11,passenger,1,245,245,215,245,245,245,245,245,245,245,245,245
870,2020-03-12,passenger,0,583,583,488,583,583,583,583,583,583,583,577,578
871,2020-03-12,passenger,1,241,241,218,241,241,241,241,241,241,241,241,241
872,2020-03-13,passenger,0,590,590,492,590,590,590,590,590,590,590,587,586
873,2020-03-13,passenger,1,237,237,214,237,237,237,237,237,237,237,237,237
874,2020-03-14,passenger,0,474,474,389,474,474,474,474,474,474,474,469,471
875,2020-03-14,passenger,1,210,210,176,210,210,210,210,210,210,210,210,210
876,2020-03-15,passenger,0,417,417,347,417,417,417,417,417,417,417,414,414
877,2020-03-15,passenger,1,203,203,171,203,203,203,203,203,203,203,203,203
878,2020-03-16,passenger,0,374,374,311,374,374,374,374,374,374,374,370,370
879,2020-03-16,passenger,1,191,191,154,191,191,191,191,191,191,191,191,191
880,2020-03-17,passenger,0,288,288,234,288,288,288,288,288,288,288,286,286
881,2020-03-17,passenger,1,177,177,147,177,177,177,177,177,177,177,177,177
882,2020-03-18,passenger,0,281,281,219,281,281,281,281,281,281,281,278,279
883,2020-03-18,passenger,1,143,143,127,143,143,143,143,143,143,143,143,143
884,2020-03-19,passenger,0,179,179,149,179,179,179,179,179,179,179,178,178
885,2020-03-19,passenger,1,118,118,102,118,118,118,118,118,118,118,118,118
886,2020-03-20,passenger,0,182,182,156,182,182,182,182,182,182,182,182,182
887,2020-03-20,passenger,1,109,109,88,109,109,109,109,109,109,109,109,109
888,2020-03-21,passenger,0,183,183,149,183,183,183,183,183,183,183,182,182
889,2020-03-21,passenger,1,68,68,54,68,68,68,68,68,68,68,68,68
890,2020-03-22,passenger,0,185,185,151,185,185,185,185,185,185,185,184,184
891,2020-03-22,passenger,1,68,68,61,68,68,68,68,68,68,68,68,68
892,2020-03-23,passenger,0,66,66,62,66,66,66,66,66,66,66,66,66
893,2020-03-23,passenger,1,30,30,24,30,30,30,30,30,30,30,30,30
894,2020-03-24,passenger,0,61,61,61,61,61,61,61,61,61,61,61,61
895,2020-03-24,passenger,1,27,27,25,27,27,27,27,27,27,27,27,27
896,2020-03-25,passenger,0,64,64,62,64,64,64,64,64,64,64,64,64
897,2020-03-25,passenger,1,37,37,35,37,37,37,37,37,37,37,37,37
898,2020-03-26,passenger,0,78,78,74,78,78,78,78,78,78,78,77,77
899,2020-03-26,passenger,1,32,32,32,32,32,32,32,32,32,32,32,32
900,2020-03-27,passenger,0,58,58,52,58,58,58,58,58,58,58,57,58
901,2020-03-27,passenger,1,32,32,28,32,32,32,32,32,32,32,32,32
902,2020-03-28,passenger,0,65,65,53,65,65,65,65,65,65,65,65,65
903,2020-03-28,passenger,1,26,26,24,26,26,26,26,26,26,26,26,26
904,2020-03-29,passenger,0,55,55,39,55,55,55,55,55,55,55,55,55
905,2020-03-29,passenger,1,25,25,22,25,25,25,25,25,25,25,25,25
906,2020-03-30,passenger,0,56,56,42,56,56,56,56,56,56,56,56,56
907,2020-03-30,passenger,1,25,25,18,25,25,25,25,25,25,25,25,25
908,2020-03-31,passenger,0,54,54,44,54,54,54,54,54,54,54,54,54
909,2020-03-31,passenger,1,19,19,11,19,19,19,19,19,19,19,19,19
910,2020-04-01,passenger,0,55,55,45,55,55,55,55,55,55,55,55,55
911,2020-04-01,passenger,1,39,39,31,39,39,39,39,39,39,39,39,39
912,2020-04-02,passenger,0,58,58,44,58,58,58,58,58,58,58,58,57
913,2020-04-02,passenger,1,30,30,19,30,30,30,30,30,30,30,30,30
914,2020-04-03,passenger,0,59,59,51,59,59,59,59,59,59,59,58,59
915,2020-04-03,passenger,1,31,31,22,31,31,31,31,31,31,31,31,31
916,2020-04-04,passenger,0,63,63,47,63,63,63,63,63,63,63,63,63
917,2020-04-04,passenger,1,19,19,13,19,19,19,19,19,19,19,19,19
918,2020-04-05,passenger,0,63,63,47,63,63,63,63,63,63,63,63,62
919,2020-04-05,passenger,1,24,24,16,24,24,24,24,24,24,24,24,24
920,2020-04-06,passenger,0,66,66,52,66,66,66,66,66,66,66,65,66
921,2020-04-06,passenger,1,24,24,16,24,24,24,24,24,24,24,24,24
922,2020-04-07,passenger,0,61,61,49,61,61,61,61,61,61,61,61,61
923,2020-04-07,passenger,1,27,27,18,27,27,27,27,27,27,27,27,27
924,2020-04-08,passenger,0,67,67,57,67,67,67,67,67,67,67,67,67
925,2020-04-08,passenger,1,25,25,16,25,25,25,25,25,25,25,25,25
926,2020-04-09,passenger,0,65,65,51,65,65,65,65,65,65,65,65,65
927,2020-04-09,passenger,1,26,26,20,26,26,26,26,26,26,26,26,26
928,2020-04-10,passenger,0,55,55,45,55,55,55,55,55,55,55,55,55
929,2020-04-10,passenger,1,20,20,14,20,20,20,20,20,20,20,20,20
930,2020-04-11,passenger,0,52,52,42,52,52,52,52,52,52,52,52,52
931,2020-04-11,passenger,1,20,20,10,20,20,20,20,20,20,20,20,20
932,2020-04-12,passenger,0,51,51,38,51,51,51,51,51,51,51,51,51
933,2020-04-12,passenger,1,24,24,19,24,24,24,24,24,24,24,24,24
934,2020-04-13,passenger,0,55,55,48,55,55,55,55,55,55,55,55,55
935,2020-04-13,passenger,1,28,28,20,28,28,28,28,28,28,28,28,28
936,2020-04-14,passenger,0,57,57,38,57,57,57,57,57,57,57,57,57
937,2020-04-14,passenger,1,28,28,19,28,28,28,28,28,28,28,28,28
938,2020-04-15,passenger,0,58,58,47,58,58,58,58,58,58,58,58,58
939,2020-04-15,passenger,1,29,29,24,29,29,29,29,29,29,29,29,29
940,2020-04-16,passenger,0,59,59,44,59,59,59,59,59,59,59,59,58
941,2020-04-16,passenger,1,35,35,27,35,35,35,35,35,35,35,35,35
942,2020-04-17,passenger,0,54,54,43,54,54,54,54,54,54,54,53,54
943,2020-04-17,passenger,1,35,35,25,35,35,35,35,35,35,35,35,35
944,2020-04-18,passenger,0,63,63,54,63,63,63,63,63,63,63,63,62
945,2020-04-18,passenger,1,29,29,19,29,29,29,29,29,29,29,29,29
946,2020-04-19,passenger,0,55,55,42,55,55,55,55,55,55,55,54,55
947,2020-04-19,passenger,1,29,29,14,29,29,29,29,29,29,29,29,29
948,2020-04-20,passenger,0,63,63,49,63,63,63,63,63,63,63,63,63
949,2020-04-20,passenger,1,34,34,24,34,34,34,34,34,34,34,34,34
950,2020-04-21,passenger,0,63,63,51,63,63,63,63,63,63,63,63,63
951,2020-04-21,passenger,1,29,29,19,29,29,29,29,29,29,29,29,29
952,2020-04-22,passenger,0,66,66,52,66,66,66,66,66,66,66,66,66
953,2020-04-22,passenger,1,40,40,32,40,40,40,40,40,40,40,40,40
954,2020-04-23,passenger,0,64,64,54,64,64,64,64,64,64,64,64,64
955,2020-04-23,passenger,1,38,38,24,38,38,38,38,38,38,38,38,38
956,2020-04-24,passenger,0,62,62,46,62,62,62,62,62,62,62,62,62
957,2020-04-24,passenger,1,39,39,27,39,39,39,39,39,39,39,39,39
958,2020-04-25,passenger,0,64,64,50,64,64,64,64,64,64,64,64,64
959,2020-04-25,passenger,1,29,29,18,29,29,29,29,29,29,29,29,29
960,2020-04-26,passenger,0,63,63,51,63,63,63,63,63,63,63,63,63
961,2020-04-26,passenger,1,30,30,24,30,30,30,30,30,30,30,30,30
962,2020-04-27,passenger,0,65,65,49,65,65,65,65,65,65,65,65,65
963,2020-04-27,passenger,1,38,38,28,38,38,38,38,38,38,38,38,38
964,2020-04-28,passenger,0,65,65,54,65,65,65,65,65,65,65,65,65
965,2020-04-28,passenger,1,35,35,23,35,35,35,35,35,35,35,35,35
966,2020-04-29,passenger,0,68,68,53,68,68,68,68,68,68,68,68,68
967,2020-04-29,passenger,1,37,37,30,37,37,37,37,37,37,37,37,37
968,2020-04-30,passenger,0,68,68,58,68,68,68,68,68,68,68,68,68
969,2020-04-30,passenger,1,33,33,24,33,33,33,33,33,33,33,33,33
970,2020-05-01,passenger,0,58,58,43,58,58,58,58,58,58,58,58,58
971,2020-05-01,passenger,1,30,30,24,30,30,30,30,30,30,30,30,30
972,2020-05-02,passenger,0,63,63,51,63,63,63,63,63,63,63,63,63
973,2020-05-02,passenger,1,23,23,15,23,23,23,23,23,23,23,23,23
974,2020-05-03,passenger,0,64,64,52,64,64,64,64,64,64,64,64,64
975,2020-05-03,passenger,1,24,24,18,24,24,24,24,24,24,24,24,24
976,2020-05-04,passenger,0,61,61,46,61,61,61,61,61,61,61,61,61
977,2020-05-04,passenger,1,30,30,26,30,30,30,30,30,30,30,30,30
978,2020-05-05,passenger,0,60,60,50,60,60,60,60,60,60,60,60,60
979,2020-05-05,passenger,1,29,29,26,29,29,29,29,29,29,29,29,29
980,2020-05-06,passenger,0,53,53,43,53,53,53,53,53,53,53,53,53
981,2020-05-06,passenger,1,33,33,32,33,33,33,33,33,33,33,33,33
982,2020-05-07,passenger,0,65,65,47,65,65,65,65,65,65,65,65,65
983,2020-05-07,passenger,1,38,38,35,38,38,38,38,38,38,38,38,38
984,2020-05-08,passenger,0,65,65,47,65,65,65,65,65,65,65,65,65
985,2020-05-08,passenger,1,35,35,34,35,35,35,35,35,35,35,35,35
986,2020-05-09,passenger,0,62,62,50,62,62,62,62,62,62,62,62,62
987,2020-05-09,passenger,1,18,18,14,18,18,18,18,18,18,18,18,18
988,2020-05-10,passenger,0,64,64,54,64,64,64,64,64,64,64,64,64
989,2020-05-10,passenger,1,24,24,21,24,24,24,24,24,24,24,24,24
990,2020-05-11,passenger,0,64,64,50,64,64,64,64,64,64,64,64,64
991,2020-05-11,passenger,1,34,34,34,34,34,34,34,34,34,34,34,34
992,2020-05-12,passenger,0,59,59,47,59,59,59,59,59,59,59,59,59
993,2020-05-12,passenger,1,29,29,21,29,29,29,29,29,29,29,29,29
994,2020-05-13,passenger,0,62,62,47,62,62,62,62,62,62,62,62,62
995,2020-05-13,passenger,1,35,35,28,35,35,35,35,35,35,35,35,35
996,2020-05-14,passenger,0,62,62,58,62,62,62,62,62,62,62,62,62
997,2020-05-14,passenger,1,33,33,27,33,33,33,33,33,33,33,33,33
998,2020-05-15,passenger,0,64,64,48,64,64,64,64,64,64,64,64,64
999,2020-05-15,passenger,1,40,40,36,40,40,40,40,40,40,40,40,40
1000,2020-05-16,passenger,0,63,63,50,63,63,63,63,63,63,63,63,63
1001,2020-05-16,passenger,1,16,16,15,16,16,16,16,16,16,16,16,16
1002,2020-05-17,passenger,0,63,63,53,63,63,63,63,63,63,63,63,63
1003,2020-05-17,passenger,1,20,20,19,20,20,20,20,20,20,20,20,20
1004,2020-05-18,passenger,0,73,73,59,73,73,73,73,73,73,73,73,73
1005,2020-05-18,passenger,1,46,46,41,46,46,46,46,46,46,46,46,46
1006,2020-05-19,passenger,0,65,65,49,65,65,65,65,65,65,65,65,65
1007,2020-05-19,passenger,1,36,36,33,36,36,36,36,36,36,36,36,36
1008,2020-05-20,passenger,0,72,72,60,72,72,72,72,72,72,72,72,72
1009,2020-05-20,passenger,1,36,36,35,36,36,36,36,36,36,36,36,36
1010,2020-05-21,passenger,0,65,65,57,65,65,65,65,65,65,65,65,65
1011,2020-05-21,passenger,1,30,30,28,30,30,30,30,30,30,30,30,30
1012,2020-05-22,passenger,0,75,75,61,75,75,75,75,75,75,75,75,75
1013,2020-05-22,passenger,1,26,26,20,26,26,26,26,26,26,26,26,26
1014,2020-05-23,passenger,0,67,67,52,67,67,67,67,67,67,67,67,67
1015,2020-05-23,passenger,1,16,16,14,16,16,16,16,16,16,16,16,16
1016,2020-05-24,passenger,0,77,77,63,77,77,77,77,77,77,77,77,77
1017,2020-05-24,passenger,1,26,26,22,26,26,26,26,26,26,26,26,26
1018,2020-05-25,passenger,0,74,74,54,74,74,74,74,74,74,74,74,74
1019,2020-05-25,passenger,1,36,36,31,36,36,36,36,36,36,36,36,36
1020,2020-05-26,passenger,0,68,68,56,68,68,68,68,68,68,68,68,68
1021,2020-05-26,passenger,1,36,36,31,36,36,36,36,36,36,36,36,36
1022,2020-05-27,passenger,0,71,71,49,71,71,71,71,71,71,71,71,71
1023,2020-05-27,passenger,1,43,43,39,43,43,43,43,43,43,43,43,43
1024,2020-05-28,passenger,0,67,67,55,67,67,67,67,67,67,67,67,67
1025,2020-05-28,passenger,1,46,46,41,46,46,46,46,46,46,46,46,46
1026,2020-05-29,passenger,0,73,73,57,73,73,73,73,73,73,73,73,73
1027,2020-05-29,passenger,1,47,47,40,47,47,47,47,47,47,47,47,47
1028,2020-05-30,passenger,0,63,63,45,63,63,63,63,63,63,63,63,63
1029,2020-05-30,passenger,1,36,36,29,36,36,36,36,36,36,36,36,36
1030,2020-05-31,passenger,0,66,66,54,66,66,66,66,66,66,66,66,66
1031,2020-05-31,passenger,1,24,24,20,24,24,24,24,24,24,24,24,24
1032,2020-06-01,passenger,0,89,89,55,89,89,89,89,89,89,89,89,89
1033,2020-06-01,passenger,1,44,44,40,44,44,44,44,44,44,44,44,44
1034,2020-06-02,passenger,0,87,87,53,87,87,87,87,87,87,87,87,87
1035,2020-06-02,passenger,1,43,43,35,43,43,43,43,43,43,43,43,43
1036,2020-06-03,passenger,0,100,100,69,100,100,100,100,100,100,100,100,100
1037,2020-06-03,passenger,1,53,53,48,53,53,53,53,53,53,53,53,53
1038,2020-06-04,passenger,0,102,102,71,102,102,102,102,102,102,102,102,102
1039,2020-06-04,passenger,1,50,50,42,50,50,50,50,50,50,50,50,50
1040,2020-06-05,passenger,0,101,101,69,101,101,101,101,101,101,101,101,101
1041,2020-06-05,passenger,1,47,47,38,47,47,47,47,47,47,47,47,47
1042,2020-06-06,passenger,0,93,93,64,93,93,93,93,93,93,93,93,93
1043,2020-06-06,passenger,1,34,34,27,34,34,34,34,34,34,34,34,34
1044,2020-06-07,passenger,0,95,95,71,95,95,95,95,95,95,95,95,95
1045,2020-06-07,passenger,1,33,33,26,33,33,33,33,33,33,33,33,33
1046,2020-06-08,passenger,0,98,98,66,98,98,98,98,98,98,98,98,98
1047,2020-06-08,passenger,1,55,55,47,55,55,55,55,55,55,55,55,55
1048,2020-06-09,passenger,0,88,88,64,88,88,88,88,88,88,88,88,88
1049,2020-06-09,passenger,1,52,52,45,52,52,52,52,52,52,52,52,52
1050,2020-06-10,passenger,0,103,103,71,103,103,103,103,103,103,103,103,103
1051,2020-06-10,passenger,1,59,59,44,59,59,59,59,59,59,59,59,59
1052,2020-06-11,passenger,0,98,98,69,98,98,98,98,98,98,98,98,98
1053,2020-06-11,passenger,1,58,58,46,58,58,58,58,58,58,58,58,58
1054,2020-06-12,passenger,0,102,102,68,102,102,102,102,102,102,102,102,102
1055,2020-06-12,passenger,1,55,55,45,55,55,55,55,55,55,55,55,55
1056,2020-06-13,passenger,0,103,103,71,103,103,103,103,103,103,103,103,103
1057,2020-06-13,passenger,1,34,34,26,34,34,34,34,34,34,34,34,34
1058,2020-06-14,passenger,0,104,104,79,104,104,104,104,104,104,104,104,104
1059,2020-06-14,passenger,1,42,42,33,42,42,42,42,42,42,42,42,42
1060,2020-06-15,passenger,0,155,155,125,155,155,155,155,155,155,155,154,154
1061,2020-06-15,passenger,1,63,63,50,63,63,63,63,63,63,63,63,63
1062,2020-06-16,passenger,0,147,147,110,147,147,147,147,147,147,147,147,147
1063,2020-06-16,passenger,1,66,66,55,66,66,66,66,66,66,66,66,66
1064,2020-06-17,passenger,0,163,163,126,163,163,163,163,163,163,163,162,162
1065,2020-06-17,passenger,1,77,77,69,77,77,77,77,77,77,77,77,77
1066,2020-06-18,passenger,0,160,160,121,160,160,160,160,160,160,160,160,160
1067,2020-06-18,passenger,1,74,74,61,74,74,74,74,74,74,74,74,74
1068,2020-06-19,passenger,0,159,159,114,159,159,159,159,159,159,159,158,158
1069,2020-06-19,passenger,1,74,74,61,74,74,74,74,74,74,74,74,74
